"Scenario","Type","k","tau2","bias_type","true_mu","Method","Estimate","SE","CI_Lower","CI_Upper","Covered","k_final"
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",3.04607688466895,1.85502876081474,-0.589712676813912,6.68186644615182,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",3.04607688466895,1.41307037759429,-0.411581768768406,6.50373553810631,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",3.11442273904082,1.86402133850022,-0.538991950833763,6.76783742891541,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.313032381650386,1.69848585352825,-3.01593871951576,3.64200348281653,TRUE,8
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.313032381650386,1.65582878698991,-3.60238052455142,4.22844528785219,TRUE,8
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.390817013450686,1.67654256279957,-2.89514602818495,3.67678005508632,TRUE,8
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",1.64467817580523,1.71898842083445,-1.72447721887168,5.01383357048214,TRUE,8
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",1.64467817580523,1.59467696148222,-2.12613364077192,5.41548999238239,TRUE,8
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",1.23431967948593,1.70253944957259,-2.10259632393499,4.57123568290685,TRUE,8
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",3.26713758763536,1.95805578558904,-0.570581231839444,7.10485640711017,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",3.26713758763536,1.90790751372234,-1.40134391858035,7.93561909385108,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",2.7692103510452,1.98774809174901,-1.12670431912108,6.66512502121148,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-4.79072377659944,1.90035347879772,-8.51534815293838,-1.0660994002605,FALSE,8
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-4.79072377659944,1.88636878128262,-9.25127714426785,-0.330170408931038,FALSE,8
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-4.49817516889137,1.84699602016386,-8.11822084800136,-0.878129489781392,FALSE,8
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-0.579021939906632,2.25743722392025,-5.00351759615041,3.84547371633715,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-0.579021939906632,2.07963021189748,-7.19733342411615,6.03928954430288,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-0.641494377590774,2.2585650120117,-5.06820045787597,3.78521170269442,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-3.56660090885413,2.60959129106305,-8.6813058537071,1.54810403599883,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-3.56660090885413,2.57304416240702,-10.1808214950277,3.04761967731941,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-3.44765385428796,2.50895648931951,-8.36511821213226,1.46981050355634,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-0.117197432697154,2.53457132717007,-5.08486595019838,4.85047108480407,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-0.117197432697154,1.32748155446221,-5.82888956669603,5.59449470130172,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-0.268333437221134,2.592808938413,-5.35014557530415,4.81347870086188,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.9013134436867,2.95459151910492,-7.69220641015984,3.88957952278643,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.9013134436867,2.75411831889847,-9.54797176932793,5.74534488195452,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.64462469373368,2.60635192234669,-6.75298059256993,3.46373120510256,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.39755191168624,2.10668775521326,-5.52658403857577,2.73148021520329,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.39755191168624,1.60232287139987,-5.84631340493089,3.05120958155841,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.23153163576858,2.13715570293523,-5.42027984287602,2.95721657133885,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-0.657155941794391,2.88795441329542,-6.31744258084691,5.00313069725813,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-0.657155941794391,3.17608554410356,-10.7648776468918,9.45056576330299,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-0.525351875802101,2.57762167479046,-5.57739752416122,4.52669377255702,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",1.19547330093811,3.04284552384786,-4.76839433632261,7.15934093819883,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",1.19547330093811,2.87900825950146,-6.20525303558326,8.59619963745948,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.872374154705359,2.67859910761857,-4.37758362524816,6.12233193465888,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.16188639591028,3.13082663940446,-7.29819385098159,4.97442105916103,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.16188639591028,3.01186638498105,-9.52416807800068,7.20039528618012,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.3169587772676,2.80231428680218,-6.80939385276192,4.17547629822673,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.693433861235941,3.81201761639377,-6.77798337532807,8.16485109779996,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.693433861235941,3.89728067508765,-10.1271519926931,11.514019715165,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.555964501585719,3.5905476623684,-6.48137960143083,7.59330860460227,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",1.99759687078251,1.78696587512818,-1.50479188607083,5.49998562763585,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",1.99759687078251,1.1845236734967,-1.0473181681893,5.04251190975432,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",1.97521094469802,1.79288981547599,-1.53878852188357,5.48921041127962,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.41395508488142,1.98531115372972,-5.30509344429733,2.47718327453449,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.41395508488142,1.01711230623549,-4.65086038591915,1.82295021615631,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.34784855627485,1.99671817718304,-5.26134427083009,2.56564715828038,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-3.06746431883622,2.48899106283662,-7.94579715983806,1.81086852216563,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-3.06746431883622,2.67263005910981,-9.9376786021595,3.80274996448707,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-3.03518878312423,2.28357575035362,-7.51091500978636,1.4405374435379,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",1.06986445857688,2.09733137256859,-3.04082949530351,5.18055841245727,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",1.06986445857688,1.9289872856815,-3.88875521916938,6.02848413632314,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",1.13949662359019,2.10748524479664,-2.99109855416081,5.27009180134119,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",1.2119073934133,1.77297409426442,-2.26305797686748,4.68687276369408,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",1.2119073934133,1.11637395444358,-1.65782321565685,4.08163800248344,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",1.20413632383365,1.79452331461265,-2.31306474222458,4.72133738989189,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",1.03714382258251,2.5885711360715,-4.03636237553755,6.11065002070258,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",1.03714382258251,0.763325790240637,-2.24718197248453,4.32146961764956,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",1.07389626503456,2.82706833212184,-4.46705584775797,6.61484837782709,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-0.980698328704624,1.88201251722179,-4.6693750809129,2.70797842350365,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-0.980698328704624,1.7636346225874,-5.29615678780331,3.33476013039406,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.0483842316032,1.80168663412517,-4.57962514591572,2.48285668270933,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.230868669325376,3.28440612001129,-6.20644903649969,6.66818637515044,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.230868669325376,3.31707640998561,-8.97881189274625,9.44054923139701,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.206453340528231,3.10305940780684,-5.87543134066137,6.28833802171783,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.90828005688,1.7038100656931,-5.2476864221353,1.43112630837529,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.90828005688,1.31218027863493,-5.11906953151053,1.30250941775052,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-2.08084203538828,1.73074833672827,-5.47304644167829,1.31136237090174,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.319114232671979,3.51707634731266,-6.57422873893851,7.21245720428247,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.319114232671979,3.66460796225433,-9.10106042982721,9.73928889517117,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.632656071834263,2.87239492782987,-4.9971345360878,6.26244667975633,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.44330900218368,1.62024968504309,-2.73232202646315,3.61894003083051,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.44330900218368,1.45175464392504,-3.10900664099125,3.99562464535861,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.480555828688108,1.65669871857939,-2.76651399296116,3.72762565033738,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",6.26010912894423,2.9398184393597,0.498170866712459,12.022047391176,FALSE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",6.26010912894423,2.47478524898022,-4.38803237812424,16.9082506360127,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",5.63953257539937,3.06473467910055,-0.367237017808633,11.6463021686074,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",3.41409652524171,2.77413674234641,-2.02311157794652,8.85130462842994,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",3.41409652524171,2.76533254442039,-5.38642581362974,12.2146188641132,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",3.30070284274649,2.74844161717398,-2.08614374052553,8.68754942601852,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-0.988763422692184,1.77916122170663,-4.47585533992746,2.4983284945431,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-0.988763422692184,1.10555534268042,-3.69395989279355,1.71643304740918,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-0.901060935495757,1.8072689417784,-4.44324297175924,2.64112110076772,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.36280014574836,1.66136076319308,-4.61900740693477,1.89340711543805,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.36280014574836,1.38082268585605,-5.19657853303946,2.47097824154275,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.31696896171414,1.66288275069857,-4.57615926359623,1.94222134016795,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.69750681862192,1.80936172028985,-5.24379062539546,1.84877698815162,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.69750681862192,1.47183401951929,-5.48097661426979,2.08596297702595,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.63221008090878,1.81276077441563,-5.18515591135035,1.92073574953279,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-5.507039728916,2.5162956466209,-10.4388885707479,-0.57519088708411,FALSE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-5.507039728916,2.43139942459317,-13.2448378443815,2.23075838654947,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-4.89455273078537,2.55539364414492,-9.90303223963198,0.113926778061245,FALSE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.0176503809101336,1.80737601376127,-3.52474151258353,3.5600422744038,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.0176503809101336,1.81355584486378,-4.64424333180876,4.67954409362903,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.100937267739036,1.81148848501119,-3.44951492129193,3.65138945677,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",1.06822665701739,1.67656424462019,-2.21777888020578,4.35423219424056,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",1.06822665701739,1.53556801795443,-2.87907659732033,5.01552991135511,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.968678497974821,1.68562290694386,-2.33508169115085,4.27243868710049,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",2.95544712935767,1.94646060141163,-0.85954554673529,6.77043980545063,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",2.95544712935767,0.891147221598261,0.481225787940565,5.42966847077478,FALSE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",2.98340552222157,1.94953160941406,-0.837606218952397,6.80441726339554,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-2.35409182548494,1.9522409290314,-6.18041373553149,1.47223008456161,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-2.35409182548494,1.92749219878064,-7.07049532967075,2.36231167870087,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-2.44874405193454,1.84700137593491,-6.0688002281629,1.17131212429381,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.478524601622164,2.02079285091959,-3.48215660639624,4.43920580964057,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.478524601622164,1.18335021243628,-2.80698230343132,3.76403150667565,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.268064953610008,2.03755484011542,-3.72546914954149,4.26159905676151,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",2.64602648297707,1.76957372351259,-0.822274283096034,6.11432724905018,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",2.64602648297707,0.693431500285372,0.949260726971562,4.34279223898259,FALSE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",2.70859587615383,1.80209363892286,-0.823442752903694,6.24063450521136,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.870624336720699,5.6611242587005,-10.2249753223383,11.9662239957797,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.870624336720699,5.76174236686494,-23.9201521861839,25.6614008596252,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",1.06737480734461,3.56870657006815,-5.92716154138043,8.06191115606964,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-0.0340909648253563,2.61800717948972,-5.16529074789249,5.09710881824178,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-0.0340909648253563,2.63462655192187,-8.41864850079146,8.35046657114074,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-0.496052001607317,2.47961642816591,-5.35601089628635,4.36390689307172,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-0.0150271469292987,2.13240343984758,-4.19446108953989,4.16440679568129,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-0.0150271469292987,2.11759098140907,-5.89440226207349,5.8643479682149,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-0.297769043208184,2.16638124703067,-4.54379826417127,3.9482601777549,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.758980790970427,1.85145362237458,-2.86980162792998,4.38776320987083,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.758980790970427,1.93936756768013,-4.22632225113029,5.74428383307115,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.266882076849548,1.84761833229654,-3.35438331162762,3.88814746532671,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.62545628652534,3.67646648740435,-8.83119819220634,5.58028561915567,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.62545628652534,3.77945693317562,-12.1189109889466,8.86799841589597,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.72177051883804,3.30487088138184,-8.19919841990159,4.75565738222551,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",6.47059964563075,2.29111537704213,1.98009602220228,10.9611032690592,FALSE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",6.47059964563075,1.57962608616776,1.4435244439764,11.4976748472851,FALSE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",6.63871114601231,2.30179216944534,2.12728139400313,11.1501408980215,FALSE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.531857338879458,1.96671114084281,-3.32282566516614,4.38654034292505,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.531857338879458,1.65278874629168,-4.05701988568807,5.12073456344698,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.574401219227063,1.96961165936005,-3.28596669664881,4.43476913510293,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",6.11510310323427,2.9683575984189,0.297229117097421,11.9329770893711,TRUE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",6.11510310323427,1.25361665236474,0.721225991877762,11.5089802145908,FALSE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",6.13963999574717,2.97179266166255,0.315033409368144,11.9642465821262,FALSE,3
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",2.79135098245388,1.9632240576719,-1.05649746416562,6.63919942907339,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",2.79135098245388,1.8399750678519,-1.9384555049899,7.52115746989766,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",3.11366753792205,1.95237745743707,-0.712921962882498,6.94025703872659,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.45112780302584,1.56246446411914,-4.51350187982303,1.61124627377136,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.45112780302584,1.45211571752766,-5.00432696147815,2.10207135542647,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.43363821702279,1.56910237193618,-4.50902235407406,1.64174592002849,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.261362522396086,3.0536690897344,-5.72371891418654,6.24644395897872,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.261362522396086,3.07814628829569,-8.28494167282525,8.80766671761742,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.247580147773174,2.51205159648732,-4.67595050864832,5.17111080419467,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",1.84059259046325,3.2653159572988,-4.55930908398632,8.24049426491282,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",1.84059259046325,3.45120444873219,-7.03101087651496,10.7121960574415,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",1.81448398719707,2.97905080711214,-4.0243483028577,7.65331627725183,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-0.591490973216986,2.66943265186155,-5.82348283002088,4.64050088358691,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-0.591490973216986,1.17828012132675,-4.34130419192254,3.15832224548857,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-0.563846871845837,2.67194488501035,-5.80076261514214,4.67306887145046,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.511417829375894,2.5035490618144,-4.39544816530936,5.41828382406115,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.511417829375894,2.43057317476384,-7.22375079037298,8.24658644912477,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.5802406649517,2.47701097269011,-4.27461163083144,5.43509296073484,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",2.20584625892854,3.93461109768153,-5.50584978569886,9.91754230355594,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",2.20584625892854,3.99297014437147,-10.5015668241346,14.9132593419917,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",2.08219329918904,3.69367593421545,-5.15727850243558,9.32166510081366,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-0.742989981831111,2.89845065503277,-6.42384887666186,4.93786891299964,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-0.742989981831111,2.81580399707066,-7.98124458941309,6.49526462575087,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-0.732665151477374,2.76061910287936,-6.14337916815419,4.67804886519944,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.798072791214548,1.85786362700655,-2.84327300590525,4.43941858833435,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.798072791214548,1.76026748611177,-3.5091465817375,5.1052921641666,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.92066732318793,1.72262230683903,-2.45561035718187,4.29694500355773,TRUE,7
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-1.49519361871936,3.3973229885332,-8.15382432009442,5.16343708265569,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-1.49519361871936,3.30644009130718,-12.0177616709418,9.02737443350311,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-1.92995144916446,2.90697507327323,-7.62751789673569,3.76761499840676,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.82954220650321,1.86315947736485,-2.82218326658637,4.48126767959279,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.82954220650321,2.25384508448795,-5.42813494619747,7.08721935920389,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.627893024304167,1.90679153667298,-3.10934971360066,4.36513576220899,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-3.72679749286792,4.56443073374754,-12.6729173409408,5.21932235520498,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-3.72679749286792,4.5954225729251,-18.3514830812908,10.8978880955549,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-3.75584140765487,3.60025776585951,-10.8122169638001,3.3005341484904,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.758826515077075,3.38121297411593,-5.86822913824971,7.38588216840386,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.758826515077075,3.36158180822642,-8.57442084209512,10.0920738722493,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.115659026923926,2.5852494478438,-4.95133678190199,5.18265483574984,TRUE,5
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",-2.60217503416131,2.16498771500757,-6.84547298254781,1.6411229142252,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",-2.60217503416131,2.11690279682523,-8.04384691148795,2.83949684316533,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",-2.72249986957009,2.12272237929154,-6.88295928215868,1.43795954301851,TRUE,6
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"REML",0.855182820874564,2.43161038892407,-3.91068596585005,5.62105160759918,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"HKSJ",0.855182820874564,1.80926100591143,-4.90269318268215,6.61305882443128,TRUE,4
"PubBias_k10_mild","pubbias",10,0.05,"significance",0.3,"TGEP",0.87770259557249,2.43442593139342,-3.89368455298899,5.64908974413397,TRUE,4
